city,comments,name,prices,quality_price,rating,services,stars,id,rank
Bacalar,4,Xoot Ka’Ana Villa Corazón,4184 # 3765,5.6,6.5,Abierta todo el año # Horario de apertura # Para todas las edades # Toallas de playa/piscina # Zona poco profunda # Masaje corporal completo # Masaje de manos # Masaje de cabeza # Masaje en pareja # Masaje de pies # Masaje de cuello # Masaje de espalda # Toallas de playa/piscina # Bañera de hidromasaje / jacuzzi # Masajes # Solárium # Papel higiénico # Toallas # Baño privado # WC # Bañera de hidromasaje # Secador de pelo # Ducha # Escritorio # Suelo de madera o parquet # Plancha para pantalones # Plancha para ropa # Bañera de hidromasaje # Zona de pícnic # Mobiliario exterior # Muebles de exterior # Terraza / solárium # BarbacoaDe pago # Jardín # Zona TV / salón de uso compartido # Servicio de entrega de comestibles # Bar # Servicio de habitaciones # Restaurante # Vistas a la piscina # Vistas al jardín # Servicio de traslado (de pago) # Proporciona factura # Registro de entrada / salida privado # Información turística # Recepción 24 horas # Servicio de limpieza diario # Servicio de lavanderíaDe pago # Fax / fotocopiadoraDe pago # Salas de reuniones / banquetesDe pago # Zona de fumadores # Aire acondicionado # Habitaciones hipoalergénicas # Calefacción # Habitaciones insonorizadas # Habitaciones familiares # Habitaciones sin humo # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Seguridad 24 horas # Caja fuerte # Inglés # Español,0,38,38
Bacalar,204,Xcabal Hotel boutique,1852 # 2047 # 3412,8.6,8.9,Clases de yoga # Masaje corporal completoDe pago # Masaje de manosDe pago # Masaje de cabezaDe pago # Masaje en parejaDe pago # Masaje de piesDe pago # Masaje de cuelloDe pago # Masaje de espaldaDe pago # Paquetes de spa / bienestar # Manicura # Servicios de belleza # Tumbonas/sillas de playa # MasajesDe pago # Papel higiénico # Toallas # Baño privado # WC # Artículos de aseo gratis # Ducha # Vistas al lago # Zona de pícnic # Mobiliario exterior # Muebles de exterior # Terraza / solárium # Balcón # Terraza # Jardín # Cenas temáticasDe pago # Tours a pieDe pago # Instalaciones para deportes acuáticos en el alojamientoDe pago # WindsurfFuera del alojamientoDe pago # FrutaDe pago # Vino / champán # Desayuno en la habitación # Restaurante # Servicio de entrega de comestiblesDe pago # Servicio de limpieza diario # Plancha para pantalones # Registro de entrada / salida privado # Guardaequipaje # Información turística # Servicio de habitaciones # Proporciona factura # Extintores # Seguridad 24 horas # Aire acondicionado # Prohibido fumar en todo el alojamiento # Habitaciones sin humo # Inglés # Español,3,40,40
Bacalar,116,Pucté 13,2475 # 2816 # 2992 # 3168 # 3520 # 3520,8.8,9.2,Papel higiénico # Toallas # Baño privado # WC # Artículos de aseo gratis # Ducha # Ropa de cama # Armario # Vestidor # Vistas a un patio interior # Vistas a un lugar de interés # Vistas al jardín # Vistas al lago # Zona de pícnic # Mobiliario exterior # Situado frente a la playa # Terraza / solárium # Zona privada de playa # Patio # Balcón # Terraza # Jardín # Perchero # Tours a pie # Playa # Zona de estar # Parking vigilado # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Servicio de entrega de comestiblesDe pago # Servicio de limpieza diario # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Registro de entrada / salida privado # Información turística # Alquiler de coches # Mosquitera # Entrada privada # Ventilador # Habitaciones familiares # Habitaciones sin humo # Inglés # Español # Francés,0,41,41
Bacalar,308,Royal Palm Bacalar Cabañas & Lagoon Club,2808 # 3145 # 3120 # 3457 # 5824 # 6698 # 7696 # 8850,8.2,8.6,Abierta todo el año # Para todas las edades # Toallas de playa/piscina # Tumbonas/sillas de playa # Toallas de playa/piscina # Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Ducha # Ropa de cama # Armario # Vistas # Mobiliario exterior # Muebles de exterior # Terraza / solárium # Balcón # Terraza # Jardín # Tours en biciDe pago # CiclismoFuera del alojamiento # TV de pantalla plana # Canales vía satélite # TV # Parking adaptado para personas de movilidad reducida # Parking vigilado # Servicio de limpieza diarioDe pago # Extintores # Zona de fumadores # Aire acondicionado # Mosquitera # Entrada privada # Habitaciones familiares # Habitaciones sin humo # Inglés # Español,5,42,42
Bacalar,427,Szapot,695 # 765 # 818 # 835 # 960 # 1020 # 1080 # 1176 # 1200 # 559 # 570,8.5,8.3,Jardín # Servicio de limpieza diario # Aire acondicionado # Habitaciones familiares # Español,0,43,43
Bacalar,690,Agam Hotel,1722 # 1913 # 1550 # 1924 # 2410 # 2678 # 2169 # 2410,8.9,9.0,Abierta todo el año # Solo para adultos # Piscina infinita # Tumbonas/sillas de playa # MasajesDe pago # Papel higiénico # Toallas # Bañera o ducha # Baño privado # Artículos de aseo gratis # Ducha # Ropa de cama # Armario # Mobiliario exterior # Jardín # Enchufe cerca de la cama # Perchero # Escritorio # TV de pantalla plana # TV # Cafetería en el alojamiento # Bar # Minibar # Parking en la calle # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Proporciona factura # Servicio de conserjería # Guardaequipaje # Información turística # Recepción 24 horas # Servicio de limpieza diario # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Seguridad 24 horas # Caja fuerte # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Zona de fumadores # Aire acondicionado # Mosquitera # Suelo de baldosa / mármol # Alquiler de coches # Habitaciones sin humo # Servicio de despertador / alarma # Acceso a pisos superiores solo mediante escaleras # Inglés # Español,0,44,44
Bacalar,135,Cabañas Las Palmas,550 # 600 # 700 # 800 # 900 # 1000 # 650 # 750 # 850 # 650 # 750 # 850 # 700 # 800 # 900 # 950 # 1000,8.4,8.0,Baño privado # Patio # Zona de estar # Toda la unidad en la planta baja # Español,0,45,45
Bacalar,128,Siyan Ka'an Bak'halal,700 # 750 # 750 # 950,8.4,8.5,Papel higiénico # Toallas # Baño privado # WC # Artículos de aseo gratis # Ducha # Ropa de cama # Vistas al jardín # Muebles de exterior # Patio # Cocina compartida # Productos de limpieza # Nevera # Zona de cocina # Enchufe cerca de la cama # Zona de estar # TV de pantalla plana # Canales por cable # Canales vía satélite # TV # Parking en un garaje # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuerto # Traslado aeropuerto (de pago) # Hipoalergénico # Zona de fumadores # Aire acondicionado # Suelo de baldosa / mármol # Entrada privada # Suelo de moqueta # Ventilador # Habitaciones sin humo # Toda la unidad en la planta baja # Español,0,46,46
Bacalar,16,Casa Akasha Bacalar,1345 # 1434 # 1594,7.7,7.8,Tumbonas/sillas de playa # Tumbonas/sillas de playa # Bañera de hidromasaje / jacuzzi # Papel higiénico # Toallas # Baño privado # WC # Muebles de exterior # Piscina privada # Patio # Jardín # Nevera # Mosquitera # Entrada privada # Ventilador # Vistas a la piscina # Vistas al jardín # Independiente # Aire acondicionado # Prohibido fumar en todo el alojamiento # Habitaciones sin humo # Alemán # Inglés # Español # Italiano,3,47,47
Bacalar,4,Departamento Sueñitos en Bacalar Lock Off,807 # 896 # 726 # 807,10,10.0,Abierta todo el año # Horario de apertura # Para todas las edades # Productos de limpieza # Fogones # Utensilios de cocina # Cocina # Microondas # Nevera # Ropa de cama # Armario # Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Ducha # Zona de comedor # Zona de estar # TV de pantalla plana # Mosquitera # Entrada privada # Ventilador # Muebles de exterior # Piscina privada # Patio # Balcón # Terraza # Jardín # Tetera / cafetera # Vistas al jardín # Apartamento privado en edificio # Aire acondicionado # Prohibido fumar en todo el alojamiento # Habitaciones sin humo # Alemán # Inglés # Español # Francés # Italiano,0,48,48
Bacalar,475,Hotel Vista Laguna Bacalar,1100 # 1500 # 1400,7.4,7.6,Abierta todo el año # Horario de apertura # Para todas las edades # Piscina con vistas # Papel higiénico # Toallas # Baño privado # WC # Artículos de aseo gratis # Situado frente a la playa # Zona privada de playa # Terraza # Jardín # Playa # Escritorio # TV de pantalla plana # Restaurante # Recepción 24 horas # Servicio de habitaciones # Aire acondicionado # Habitaciones familiares # Habitaciones sin humo # Inglés # Español,0,49,49
Bacalar,232,Delmar Hostal,380 # 266 # 450 # 338,9.1,8.9,Papel higiénico # Toallas # Artículos de aseo gratis # Baño compartido # Secador de pelo # Ducha # Ropa de cama # Vestidor # Muebles de exterior # Jardín # Cocina compartida # Productos de limpieza # Utensilios de cocina # Hervidor eléctrico # Cocina # Microondas # Nevera # Zona de cocina # Enchufe cerca de la cama # Tendedero # Tours en biciDe pago # Zona de comedor # Zona de estar # Minibar # Tetera / cafetera # Parking en la calle # Servicio de limpieza diario # Plancha para pantalones # Recepción 24 horas # Juegos de mesa / puzles # Juegos de mesa / puzles # Ventilador # Plancha para ropa # Toda la unidad en la planta baja # Inglés # Español,0,50,50
Bacalar,166,Habitas Bacalar,5977 # 7770 # 8766 # 8268 # 7172 # 9363 # 10359 # 9861 # 9563 # 12352 # 13348 # 12850,8.8,9.5,Spa y centro de bienestarDe pago # Papel higiénico # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Albornoz # Jardín # Playa # Bar # Restaurante # Recepción 24 horas # Aire acondicionado # Inglés # Español,5,51,51
Bacalar,1.339,The Yak Lake House - Hostal,2167 # 2281 # 2360 # 353 # 371 # 393 # 370 # 390 # 413,7.8,8.6,Papel higiénico # Baño privado # WC # Ducha # Ropa de cama # Vistas al lago # Mobiliario exterior # Situado frente a la playa # Terraza / solárium # Cocina compartida # Enchufe cerca de la cama # Música / espectáculos en directo # Playa # Instalaciones para deportes acuáticos en el alojamientoDe pago # Discoteca / DJ # PiragüismoDe pago # Bar # Parking en la calle # Servicio de limpieza diario # Taquillas # Servicio de conserjería # Guardaequipaje # Juegos de mesa / puzles # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Seguridad 24 horas # Solo para adultos # Aire acondicionado # Ventilador # Habitaciones sin humo # Inglés # Español,0,52,52
Bacalar,47,Navieros Rooms Bacalar,714 # 840 # 924 # 910 # 774 # 1001 # 910 # 774 # 1001 # 625 # 735 # 809,7.9,7.8,Papel higiénico # Toallas # Toallas / sábanas (por un suplemento) # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Ducha # Ropa de cama # Armario # Vistas a un patio interior # Terraza # TV de pantalla plana # Canales por cable # TV # Restaurante # Guardaequipaje # Recepción 24 horas # Extintores # Seguridad 24 horas # Aire acondicionado # Ventilador # Habitaciones familiares # Habitaciones sin humo # Español,0,53,53
Bacalar,75,Mayanah Bacalar,1518 # 1687 # 1786 # 1984 # 2277 # 2403 # 2530 # 2277 # 2403 # 2530 # 2505 # 2644 # 2783,8.4,8.4,Abierta todo el año # Para todas las edades # Piscina pequeña # Zona poco profunda # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # Baño al aire libre # Papel higiénico # Toallas # Toallas / sábanas (por un suplemento) # Baño privado # WC # Artículos de aseo gratis # Ducha # Ropa de cama # Armario # Zona de pícnic # Mobiliario exterior # Zona de comedor exterior # Terraza / solárium # Patio # Terraza # Jardín # Mesa de comedor # Utensilios de cocina # Cocina # Microondas # Nevera # Zona de cocina # Enchufe cerca de la cama # Perchero # Vistas al jardín # Eventos deportivos en directo (emisión) # Música / espectáculos en directo # Tour o clase sobre cultura localDe pago # Tours en biciDe pago # Tours a pieDe pago # Zona de comedor # Zona de estar # TV de pantalla plana # TV # Máquina expendedora (aperitivos) # Máquina expendedora (bebidas) # Bar # Minibar # Tetera / cafetera # Proporciona factura # Registro de entrada / salida privado # Servicio de conserjería # Información turística # Cambio de moneda # Registro de entrada y salida exprés # Recepción 24 horas # Juegos de mesa / puzles # Servicio de limpieza en secoDe pago # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Alarma de seguridad # Seguridad 24 horas # Apartamento privado en edificio # Independiente # Zona TV / salón de uso compartido # Aire acondicionado # Prohibido fumar en todo el alojamiento # Habitaciones familiares # Habitaciones sin humo # Inglés # Español,4,54,54
Bacalar,402,Villas Karalv,900 # 765,9.0,8.7,Abierta todo el año # Para todas las edades # Papel higiénico # Toallas # Baño privado # Artículos de aseo gratis # Ducha # Ropa de cama # Armario # Zona de pícnic # Situado frente a la playa # Zona de comedor exterior # Zona privada de playa # Patio # Terraza # Jardín # Mesa de comedor # Productos de limpieza # Utensilios de cocina # Cocina # Microondas # Nevera # Zona de cocina # Enchufe cerca de la cama # Sofá cama # Mosquitera # Entrada privada # Ventilador # Vistas a un patio interior # Vistas al jardín # Playa # Zona de comedor # Sofá # Zona de estar # TV de pantalla plana # Canales vía satélite # TV # Canales de pago # Servicio de limpieza diario # Plancha para pantalones # Extintores # Cámaras de seguridad fuera del alojamiento # Seguridad 24 horas # Toda la unidad accesible en silla de ruedas # Toda la unidad en la planta baja # Independiente # Aire acondicionado # Habitaciones familiares # Habitaciones sin humo # Inglés # Español,3,56,56
Bacalar,1.320,Hotel CasaBakal - A pie de Laguna - Bacalar,3871 # 5134 # 5134,7.7,8.5,Abierta todo el año # Para todas las edades # Toallas de playa/piscina # Tumbonas/sillas de playa # Bar en la piscina # Juguetes para la piscina # Sombrillas # Clases de yoga # Silla de masajes # Masaje corporal completo # Masaje de manos # Masaje de pies # Masaje de cuello # Masaje de espalda # Paquetes de spa / bienestar # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # Masajes # Papel higiénico # Toallas # Baño privado # WC # Ducha # Ropa de cama # Mobiliario exterior # Situado frente a la playa # Zona privada de playa # Terraza # Jardín # Aeróbic # Eventos deportivos en directo (emisión) # Música / espectáculos en directo # Cenas temáticasDe pago # Tours a pieDe pago # Playa # Equipamiento de bádminton # Instalaciones para deportes acuáticos en el alojamiento # WindsurfDe pago # Cafetería en el alojamiento # FrutaDe pago # Vino / champánDe pago # Snack-bar # Bar # Restaurante # Parking en la calle # Registro de entrada / salida privado # Servicio de conserjería # Información turística # Recepción 24 horas # Equipamiento de juegos para exterior # Juegos de mesa / puzles # Servicio de limpieza diario # Plancha para pantalones # Servicio de lavanderíaDe pago # Fax / fotocopiadora # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Caja fuerte # Boles para mascotas # Cesta para mascotas # Servicio de entrega de comestiblesDe pago # Solo para adultos # Zona de fumadores # Aire acondicionado # Habitaciones sin humo # Servicio de habitaciones # Inglés # Español,5,57,57
